standard,2015-1,Abdusattorov (17),2193.0
rapid,2020-11,Abdusattorov (17),2469.0
rapid,2020-11,Firouzja (18),2703.0
rapid,2020-11,Carlsen (31),2881.0
rapid,2020-11,Duda (23),2774.0
rapid,2020-11,Nakamura (34),2829.0
rapid,2020-11,Goryachkina (23),2502.0
rapid,2020-11,Anand (52),2751.0
rapid,2020-12,Abdusattorov (17),2506.0
rapid,2020-12,Firouzja (18),2703.0
rapid,2020-12,Carlsen (31),2881.0
rapid,2020-12,Duda (23),2774.0
rapid,2020-12,Nakamura (34),2829.0
rapid,2020-12,Goryachkina (23),2502.0
rapid,2020-12,Anand (52),2751.0
blitz,2015-1,Abdusattorov (17),2044.0
blitz,2015-1,Firouzja (18),2083.0
blitz,2015-1,Carlsen (31),2948.0
blitz,2015-1,Duda (23),2651.0
blitz,2015-1,Nakamura (34),2883.0
blitz,2015-1,Goryachkina (23),2322.0
blitz,2015-1,Anand (52),2767.0
blitz,2015-2,Abdusattorov (17),2044.0
blitz,2015-2,Firouzja (18),2083.0
blitz,2015-2,Carlsen (31),2948.0
blitz,2015-2,Duda (23),2651.0
blitz,2015-2,Nakamura (34),2883.0
blitz,2015-2,Goryachkina (23),2322.0
blitz,2015-2,Anand (52),2767.0
blitz,2015-3,Abdusattorov (17),2044.0
blitz,2015-3,Firouzja (18),2083.0
blitz,2015-3,Carlsen (31),2948.0
blitz,2015-3,Duda (23),2651.0
blitz,2015-3,Nakamura (34),2883.0
blitz,2015-3,Goryachkina (23),2322.0
blitz,2015-3,Anand (52),2767.0
blitz,2015-4,Abdusattorov (17),2044.0
blitz,2015-4,Firouzja (18),2115.0
blitz,2015-4,Carlsen (31),2933.0
blitz,2015-4,Duda (23),2651.0
blitz,2015-4,Nakamura (34),2883.0
blitz,2015-4,Goryachkina (23),2322.0
blitz,2015-4,Anand (52),2767.0
blitz,2015-5,Abdusattorov (17),2044.0
blitz,2015-5,Firouzja (18),2169.0
blitz,2015-5,Carlsen (31),2933.0
blitz,2015-5,Duda (23),2651.0
blitz,2015-5,Nakamura (34),2883.0
blitz,2015-5,Goryachkina (23),2327.0
blitz,2015-5,Anand (52),2767.0
blitz,2015-6,Abdusattorov (17),2108.0
blitz,2015-6,Firouzja (18),2169.0
blitz,2015-6,Carlsen (31),2933.0
blitz,2015-6,Duda (23),2675.0
blitz,2015-6,Nakamura (34),2883.0
blitz,2015-6,Goryachkina (23),2363.0
blitz,2015-6,Anand (52),2767.0
blitz,2015-7,Abdusattorov (17),2108.0
blitz,2015-7,Firouzja (18),2169.0
blitz,2015-7,Carlsen (31),2914.0
blitz,2015-7,Duda (23),2675.0
blitz,2015-7,Nakamura (34),2887.0
blitz,2015-7,Goryachkina (23),2363.0
blitz,2015-7,Anand (52),2791.0
blitz,2015-8,Abdusattorov (17),2108.0
blitz,2015-8,Firouzja (18),2187.0
blitz,2015-8,Carlsen (31),2914.0
blitz,2015-8,Duda (23),2675.0
blitz,2015-8,Nakamura (34),2887.0
blitz,2015-8,Goryachkina (23),2377.0
blitz,2015-8,Anand (52),2791.0
blitz,2015-9,Abdusattorov (17),2108.0
blitz,2015-9,Firouzja (18),2187.0
blitz,2015-9,Carlsen (31),2914.0
blitz,2015-9,Duda (23),2675.0
blitz,2015-9,Nakamura (34),2887.0
blitz,2015-9,Goryachkina (23),2377.0
blitz,2015-9,Anand (52),2791.0
blitz,2015-10,Abdusattorov (17),2108.0
blitz,2015-10,Firouzja (18),2272.0
blitz,2015-10,Carlsen (31),2914.0
blitz,2015-10,Duda (23),2675.0
blitz,2015-10,Nakamura (34),2887.0
blitz,2015-10,Goryachkina (23),2377.0
blitz,2015-10,Anand (52),2791.0
blitz,2015-11,Abdusattorov (17),2147.0
blitz,2015-11,Firouzja (18),2272.0
blitz,2015-11,Carlsen (31),2878.0
blitz,2015-11,Duda (23),2678.0
blitz,2015-11,Nakamura (34),2884.0
blitz,2015-11,Goryachkina (23),2377.0
blitz,2015-11,Anand (52),2764.0
blitz,2015-12,Abdusattorov (17),2148.0
blitz,2015-12,Firouzja (18),2293.0
blitz,2015-12,Carlsen (31),2878.0
blitz,2015-12,Duda (23),2678.0
blitz,2015-12,Nakamura (34),2884.0
blitz,2015-12,Goryachkina (23),2377.0
blitz,2015-12,Anand (52),2764.0
blitz,2016-1,Abdusattorov (17),2148.0
blitz,2016-1,Firouzja (18),2293.0
blitz,2016-1,Carlsen (31),2890.0
blitz,2016-1,Duda (23),2678.0
blitz,2016-1,Nakamura (34),2884.0
blitz,2016-1,Goryachkina (23),2377.0
blitz,2016-1,Anand (52),2764.0
blitz,2016-2,Abdusattorov (17),2148.0
blitz,2016-2,Firouzja (18),2293.0
blitz,2016-2,Carlsen (31),2890.0
blitz,2016-2,Duda (23),2678.0
blitz,2016-2,Nakamura (34),2884.0
blitz,2016-2,Goryachkina (23),2377.0
blitz,2016-2,Anand (52),2764.0
blitz,2016-3,Abdusattorov (17),2251.0
blitz,2016-3,Firouzja (18),2293.0
blitz,2016-3,Carlsen (31),2890.0
blitz,2016-3,Duda (23),2678.0
blitz,2016-3,Nakamura (34),2883.0
blitz,2016-3,Goryachkina (23),2377.0
blitz,2016-3,Anand (52),2764.0
blitz,2016-4,Abdusattorov (17),2251.0
blitz,2016-4,Firouzja (18),2415.0
blitz,2016-4,Carlsen (31),2890.0
blitz,2016-4,Duda (23),2678.0
blitz,2016-4,Nakamura (34),2883.0
blitz,2016-4,Goryachkina (23),2303.0
blitz,2016-4,Anand (52),2764.0
blitz,2016-5,Abdusattorov (17),2251.0
blitz,2016-5,Firouzja (18),2417.0
blitz,2016-5,Carlsen (31),2915.0
blitz,2016-5,Duda (23),2678.0
blitz,2016-5,Nakamura (34),2883.0
blitz,2016-5,Goryachkina (23),2303.0
blitz,2016-5,Anand (52),2764.0
blitz,2016-6,Abdusattorov (17),2251.0
blitz,2016-6,Firouzja (18),2428.0
blitz,2016-6,Carlsen (31),2915.0
blitz,2016-6,Duda (23),2680.0
blitz,2016-6,Nakamura (34),2883.0
blitz,2016-6,Goryachkina (23),2303.0
blitz,2016-6,Anand (52),2764.0
blitz,2016-7,Abdusattorov (17),2333.0
blitz,2016-7,Firouzja (18),2413.0
blitz,2016-7,Carlsen (31),2873.0
blitz,2016-7,Duda (23),2680.0
blitz,2016-7,Nakamura (34),2842.0
blitz,2016-7,Goryachkina (23),2303.0
blitz,2016-7,Anand (52),2790.0
blitz,2016-8,Abdusattorov (17),2333.0
blitz,2016-8,Firouzja (18),2463.0
blitz,2016-8,Carlsen (31),2873.0
blitz,2016-8,Duda (23),2680.0
blitz,2016-8,Nakamura (34),2842.0
blitz,2016-8,Goryachkina (23),2303.0
blitz,2016-8,Anand (52),2790.0
blitz,2016-9,Abdusattorov (17),2333.0
blitz,2016-9,Firouzja (18),2463.0
blitz,2016-9,Carlsen (31),2873.0
blitz,2016-9,Duda (23),2680.0
blitz,2016-9,Nakamura (34),2842.0
blitz,2016-9,Goryachkina (23),2303.0
blitz,2016-9,Anand (52),2790.0
blitz,2016-10,Abdusattorov (17),2333.0
blitz,2016-10,Firouzja (18),2463.0
blitz,2016-10,Carlsen (31),2873.0
blitz,2016-10,Duda (23),2680.0
blitz,2016-10,Nakamura (34),2842.0
blitz,2016-10,Goryachkina (23),2303.0
blitz,2016-10,Anand (52),2754.0
blitz,2016-11,Abdusattorov (17),2350.0
blitz,2016-11,Firouzja (18),2463.0
blitz,2016-11,Carlsen (31),2873.0
blitz,2016-11,Duda (23),2680.0
blitz,2016-11,Nakamura (34),2842.0
blitz,2016-11,Goryachkina (23),2371.0
blitz,2016-11,Anand (52),2754.0
blitz,2016-12,Abdusattorov (17),2350.0
blitz,2016-12,Firouzja (18),2474.0
blitz,2016-12,Carlsen (31),2873.0
blitz,2016-12,Duda (23),2680.0
blitz,2016-12,Nakamura (34),2842.0
blitz,2016-12,Goryachkina (23),2371.0
blitz,2016-12,Anand (52),2754.0
blitz,2017-1,Abdusattorov (17),2370.0
blitz,2017-1,Firouzja (18),2567.0
blitz,2017-1,Carlsen (31),2914.0
blitz,2017-1,Duda (23),2680.0
blitz,2017-1,Nakamura (34),2851.0
blitz,2017-1,Goryachkina (23),2401.0
blitz,2017-1,Anand (52),2766.0
blitz,2017-2,Abdusattorov (17),2370.0
blitz,2017-2,Firouzja (18),2567.0
blitz,2017-2,Carlsen (31),2914.0
blitz,2017-2,Duda (23),2680.0
blitz,2017-2,Nakamura (34),2851.0
blitz,2017-2,Goryachkina (23),2401.0
blitz,2017-2,Anand (52),2766.0
blitz,2017-3,Abdusattorov (17),2370.0
blitz,2017-3,Firouzja (18),2579.0
blitz,2017-3,Carlsen (31),2914.0
blitz,2017-3,Duda (23),2680.0
blitz,2017-3,Nakamura (34),2865.0
blitz,2017-3,Goryachkina (23),2401.0
blitz,2017-3,Anand (52),2766.0
blitz,2017-4,Abdusattorov (17),2458.0
blitz,2017-4,Firouzja (18),2581.0
blitz,2017-4,Carlsen (31),2914.0
blitz,2017-4,Duda (23),2680.0
blitz,2017-4,Nakamura (34),2865.0
blitz,2017-4,Goryachkina (23),2401.0
blitz,2017-4,Anand (52),2766.0
blitz,2017-5,Abdusattorov (17),2414.0
blitz,2017-5,Firouzja (18),2581.0
blitz,2017-5,Carlsen (31),2914.0
blitz,2017-5,Duda (23),2680.0
blitz,2017-5,Nakamura (34),2865.0
blitz,2017-5,Goryachkina (23),2401.0
blitz,2017-5,Anand (52),2766.0
blitz,2017-6,Abdusattorov (17),2414.0
blitz,2017-6,Firouzja (18),2572.0
blitz,2017-6,Carlsen (31),2914.0
blitz,2017-6,Duda (23),2682.0
blitz,2017-6,Nakamura (34),2865.0
blitz,2017-6,Goryachkina (23),2401.0
blitz,2017-6,Anand (52),2766.0
blitz,2017-7,Abdusattorov (17),2414.0
blitz,2017-7,Firouzja (18),2572.0
blitz,2017-7,Carlsen (31),2899.0
blitz,2017-7,Duda (23),2682.0
blitz,2017-7,Nakamura (34),2868.0
blitz,2017-7,Goryachkina (23),2401.0
blitz,2017-7,Anand (52),2766.0
blitz,2017-8,Abdusattorov (17),2414.0
blitz,2017-8,Firouzja (18),2626.0
blitz,2017-8,Carlsen (31),2948.0
blitz,2017-8,Duda (23),2682.0
blitz,2017-8,Nakamura (34),2868.0
blitz,2017-8,Goryachkina (23),2401.0
blitz,2017-8,Anand (52),2756.0
blitz,2017-9,Abdusattorov (17),2469.0
blitz,2017-9,Firouzja (18),2638.0
blitz,2017-9,Carlsen (31),2948.0
blitz,2017-9,Duda (23),2682.0
blitz,2017-9,Nakamura (34),2857.0
blitz,2017-9,Goryachkina (23),2401.0
blitz,2017-9,Anand (52),2736.0
blitz,2017-10,Abdusattorov (17),2460.0
blitz,2017-10,Firouzja (18),2641.0
blitz,2017-10,Carlsen (31),2948.0
blitz,2017-10,Duda (23),2682.0
blitz,2017-10,Nakamura (34),2857.0
blitz,2017-10,Goryachkina (23),2401.0
blitz,2017-10,Anand (52),2736.0
blitz,2017-11,Abdusattorov (17),2463.0
blitz,2017-11,Firouzja (18),2641.0
blitz,2017-11,Carlsen (31),2948.0
blitz,2017-11,Duda (23),2682.0
blitz,2017-11,Nakamura (34),2857.0
blitz,2017-11,Goryachkina (23),2440.0
blitz,2017-11,Anand (52),2736.0
blitz,2017-12,Abdusattorov (17),2463.0
blitz,2017-12,Firouzja (18),2641.0
blitz,2017-12,Carlsen (31),2986.0
blitz,2017-12,Duda (23),2682.0
blitz,2017-12,Nakamura (34),2853.0
blitz,2017-12,Goryachkina (23),2440.0
blitz,2017-12,Anand (52),2736.0
blitz,2018-1,Abdusattorov (17),2463.0
blitz,2018-1,Firouzja (18),2641.0
blitz,2018-1,Carlsen (31),2965.0
blitz,2018-1,Duda (23),2687.0
blitz,2018-1,Nakamura (34),2853.0
blitz,2018-1,Goryachkina (23),2449.0
blitz,2018-1,Anand (52),2801.0
blitz,2018-2,Abdusattorov (17),2463.0
blitz,2018-2,Firouzja (18),2641.0
blitz,2018-2,Carlsen (31),2965.0
blitz,2018-2,Duda (23),2687.0
blitz,2018-2,Nakamura (34),2853.0
blitz,2018-2,Goryachkina (23),2449.0
blitz,2018-2,Anand (52),2801.0
blitz,2018-3,Abdusattorov (17),2453.0
blitz,2018-3,Firouzja (18),2641.0
blitz,2018-3,Carlsen (31),2965.0
blitz,2018-3,Duda (23),2687.0
blitz,2018-3,Nakamura (34),2842.0
blitz,2018-3,Goryachkina (23),2449.0
blitz,2018-3,Anand (52),2801.0
blitz,2018-4,Abdusattorov (17),2529.0
blitz,2018-4,Firouzja (18),2632.0
blitz,2018-4,Carlsen (31),2965.0
blitz,2018-4,Duda (23),2687.0
blitz,2018-4,Nakamura (34),2869.0
blitz,2018-4,Goryachkina (23),2449.0
blitz,2018-4,Anand (52),2784.0
blitz,2018-5,Abdusattorov (17),2529.0
blitz,2018-5,Firouzja (18),2632.0
blitz,2018-5,Carlsen (31),2965.0
blitz,2018-5,Duda (23),2687.0
blitz,2018-5,Nakamura (34),2869.0
blitz,2018-5,Goryachkina (23),2448.0
blitz,2018-5,Anand (52),2784.0
blitz,2018-6,Abdusattorov (17),2529.0
blitz,2018-6,Firouzja (18),2597.0
blitz,2018-6,Carlsen (31),2939.0
blitz,2018-6,Duda (23),2708.0
blitz,2018-6,Nakamura (34),2878.0
blitz,2018-6,Goryachkina (23),2422.0
blitz,2018-6,Anand (52),2817.0
blitz,2018-7,Abdusattorov (17),2529.0
blitz,2018-7,Firouzja (18),2629.0
blitz,2018-7,Carlsen (31),2939.0
blitz,2018-7,Duda (23),2694.0
blitz,2018-7,Nakamura (34),2913.0
blitz,2018-7,Goryachkina (23),2422.0
blitz,2018-7,Anand (52),2812.0
blitz,2018-8,Abdusattorov (17),2539.0
blitz,2018-8,Firouzja (18),2627.0
blitz,2018-8,Carlsen (31),2939.0
blitz,2018-8,Duda (23),2694.0
blitz,2018-8,Nakamura (34),2913.0
blitz,2018-8,Goryachkina (23),2422.0
blitz,2018-8,Anand (52),2812.0
blitz,2018-9,Abdusattorov (17),2496.0
blitz,2018-9,Firouzja (18),2649.0
blitz,2018-9,Carlsen (31),2939.0
blitz,2018-9,Duda (23),2694.0
blitz,2018-9,Nakamura (34),2893.0
blitz,2018-9,Goryachkina (23),2422.0
blitz,2018-9,Anand (52),2786.0
blitz,2018-10,Abdusattorov (17),2498.0
blitz,2018-10,Firouzja (18),2665.0
blitz,2018-10,Carlsen (31),2939.0
blitz,2018-10,Duda (23),2693.0
blitz,2018-10,Nakamura (34),2894.0
blitz,2018-10,Goryachkina (23),2423.0
blitz,2018-10,Anand (52),2786.0
blitz,2018-11,Abdusattorov (17),2466.0
blitz,2018-11,Firouzja (18),2667.0
blitz,2018-11,Carlsen (31),2939.0
blitz,2018-11,Duda (23),2694.0
blitz,2018-11,Nakamura (34),2893.0
blitz,2018-11,Goryachkina (23),2422.0
blitz,2018-11,Anand (52),2786.0
blitz,2018-12,Abdusattorov (17),2469.0
blitz,2018-12,Firouzja (18),2667.0
blitz,2018-12,Carlsen (31),2939.0
blitz,2018-12,Duda (23),2694.0
blitz,2018-12,Nakamura (34),2889.0
blitz,2018-12,Goryachkina (23),2422.0
blitz,2018-12,Anand (52),2832.0
blitz,2019-1,Abdusattorov (17),2561.0
blitz,2019-1,Firouzja (18),2724.0
blitz,2019-1,Carlsen (31),2954.0
blitz,2019-1,Duda (23),2818.0
blitz,2019-1,Nakamura (34),2894.0
blitz,2019-1,Goryachkina (23),2441.0
blitz,2019-1,Anand (52),2747.0
blitz,2019-2,Abdusattorov (17),2561.0
blitz,2019-2,Firouzja (18),2724.0
blitz,2019-2,Carlsen (31),2954.0
blitz,2019-2,Duda (23),2818.0
blitz,2019-2,Nakamura (34),2894.0
blitz,2019-2,Goryachkina (23),2441.0
blitz,2019-2,Anand (52),2747.0
blitz,2019-3,Abdusattorov (17),2561.0
blitz,2019-3,Firouzja (18),2724.0
blitz,2019-3,Carlsen (31),2954.0
blitz,2019-3,Duda (23),2778.0
blitz,2019-3,Nakamura (34),2934.0
blitz,2019-3,Goryachkina (23),2441.0
blitz,2019-3,Anand (52),2747.0
blitz,2019-4,Abdusattorov (17),2551.0
blitz,2019-4,Firouzja (18),2660.0
blitz,2019-4,Carlsen (31),2954.0
blitz,2019-4,Duda (23),2778.0
blitz,2019-4,Nakamura (34),2934.0
blitz,2019-4,Goryachkina (23),2441.0
blitz,2019-4,Anand (52),2747.0
blitz,2019-5,Abdusattorov (17),2551.0
blitz,2019-5,Firouzja (18),2660.0
blitz,2019-5,Carlsen (31),2954.0
blitz,2019-5,Duda (23),2778.0
blitz,2019-5,Nakamura (34),2934.0
blitz,2019-5,Goryachkina (23),2441.0
blitz,2019-5,Anand (52),2747.0
blitz,2019-6,Abdusattorov (17),2550.0
blitz,2019-6,Firouzja (18),2660.0
blitz,2019-6,Carlsen (31),2923.0
blitz,2019-6,Duda (23),2778.0
blitz,2019-6,Nakamura (34),2902.0
blitz,2019-6,Goryachkina (23),2441.0
blitz,2019-6,Anand (52),2747.0
blitz,2019-7,Abdusattorov (17),2550.0
blitz,2019-7,Firouzja (18),2649.0
blitz,2019-7,Carlsen (31),2920.0
blitz,2019-7,Duda (23),2778.0
blitz,2019-7,Nakamura (34),2902.0
blitz,2019-7,Goryachkina (23),2441.0
blitz,2019-7,Anand (52),2730.0
blitz,2019-8,Abdusattorov (17),2600.0
blitz,2019-8,Firouzja (18),2649.0
blitz,2019-8,Carlsen (31),2920.0
blitz,2019-8,Duda (23),2778.0
blitz,2019-8,Nakamura (34),2902.0
blitz,2019-8,Goryachkina (23),2441.0
blitz,2019-8,Anand (52),2730.0
blitz,2019-9,Abdusattorov (17),2600.0
blitz,2019-9,Firouzja (18),2649.0
blitz,2019-9,Carlsen (31),2828.0
blitz,2019-9,Duda (23),2812.0
blitz,2019-9,Nakamura (34),2871.0
blitz,2019-9,Goryachkina (23),2441.0
blitz,2019-9,Anand (52),2791.0
blitz,2019-10,Abdusattorov (17),2600.0
blitz,2019-10,Firouzja (18),2649.0
blitz,2019-10,Carlsen (31),2828.0
blitz,2019-10,Duda (23),2812.0
blitz,2019-10,Nakamura (34),2871.0
blitz,2019-10,Goryachkina (23),2441.0
blitz,2019-10,Anand (52),2791.0
blitz,2019-11,Abdusattorov (17),2600.0
blitz,2019-11,Firouzja (18),2649.0
blitz,2019-11,Carlsen (31),2828.0
blitz,2019-11,Duda (23),2796.0
blitz,2019-11,Nakamura (34),2871.0
blitz,2019-11,Goryachkina (23),2441.0
blitz,2019-11,Anand (52),2791.0
blitz,2019-12,Abdusattorov (17),2600.0
blitz,2019-12,Firouzja (18),2649.0
blitz,2019-12,Carlsen (31),2865.0
blitz,2019-12,Duda (23),2796.0
blitz,2019-12,Nakamura (34),2885.0
blitz,2019-12,Goryachkina (23),2441.0
blitz,2019-12,Anand (52),2785.0
blitz,2020-1,Abdusattorov (17),2633.0
blitz,2020-1,Firouzja (18),2750.0
blitz,2020-1,Carlsen (31),2887.0
blitz,2020-1,Duda (23),2799.0
blitz,2020-1,Nakamura (34),2900.0
blitz,2020-1,Goryachkina (23),2441.0
blitz,2020-1,Anand (52),2785.0
blitz,2020-2,Abdusattorov (17),2633.0
blitz,2020-2,Firouzja (18),2750.0
blitz,2020-2,Carlsen (31),2887.0
blitz,2020-2,Duda (23),2799.0
blitz,2020-2,Nakamura (34),2900.0
blitz,2020-2,Goryachkina (23),2441.0
blitz,2020-2,Anand (52),2785.0
blitz,2020-3,Abdusattorov (17),2633.0
blitz,2020-3,Firouzja (18),2750.0
blitz,2020-3,Carlsen (31),2887.0
blitz,2020-3,Duda (23),2799.0
blitz,2020-3,Nakamura (34),2900.0
blitz,2020-3,Goryachkina (23),2441.0
blitz,2020-3,Anand (52),2785.0
blitz,2020-4,Abdusattorov (17),2662.0
blitz,2020-4,Firouzja (18),2750.0
blitz,2020-4,Carlsen (31),2887.0
blitz,2020-4,Duda (23),2799.0
blitz,2020-4,Nakamura (34),2900.0
blitz,2020-4,Goryachkina (23),2441.0
blitz,2020-4,Anand (52),2785.0
blitz,2020-5,Abdusattorov (17),2662.0
blitz,2020-5,Firouzja (18),2750.0
blitz,2020-5,Carlsen (31),2887.0
blitz,2020-5,Duda (23),2799.0
blitz,2020-5,Nakamura (34),2900.0
blitz,2020-5,Goryachkina (23),2441.0
blitz,2020-5,Anand (52),2785.0
blitz,2020-6,Abdusattorov (17),2662.0
blitz,2020-6,Firouzja (18),2750.0
blitz,2020-6,Carlsen (31),2886.0
blitz,2020-6,Duda (23),2799.0
blitz,2020-6,Nakamura (34),2900.0
blitz,2020-6,Goryachkina (23),2441.0
blitz,2020-6,Anand (52),2785.0
blitz,2020-7,Abdusattorov (17),2662.0
blitz,2020-7,Firouzja (18),2770.0
blitz,2020-7,Carlsen (31),2886.0
blitz,2020-7,Duda (23),2799.0
blitz,2020-7,Nakamura (34),2900.0
blitz,2020-7,Goryachkina (23),2441.0
blitz,2020-7,Anand (52),2785.0
blitz,2020-8,Abdusattorov (17),2662.0
blitz,2020-8,Firouzja (18),2770.0
blitz,2020-8,Carlsen (31),2886.0
blitz,2020-8,Duda (23),2799.0
blitz,2020-8,Nakamura (34),2900.0
blitz,2020-8,Goryachkina (23),2441.0
blitz,2020-8,Anand (52),2785.0
blitz,2020-9,Abdusattorov (17),2662.0
blitz,2020-9,Firouzja (18),2770.0
blitz,2020-9,Carlsen (31),2886.0
blitz,2020-9,Duda (23),2799.0
blitz,2020-9,Nakamura (34),2900.0
blitz,2020-9,Goryachkina (23),2441.0
blitz,2020-9,Anand (52),2785.0
blitz,2020-10,Abdusattorov (17),2662.0
blitz,2020-10,Firouzja (18),2770.0
blitz,2020-10,Carlsen (31),2886.0
blitz,2020-10,Duda (23),2799.0
blitz,2020-10,Nakamura (34),2900.0
blitz,2020-10,Goryachkina (23),2441.0
blitz,2020-10,Anand (52),2785.0
blitz,2020-11,Abdusattorov (17),2662.0
blitz,2020-11,Firouzja (18),2770.0
blitz,2020-11,Carlsen (31),2886.0
blitz,2020-11,Duda (23),2799.0
blitz,2020-11,Nakamura (34),2900.0
blitz,2020-11,Goryachkina (23),2441.0
blitz,2020-11,Anand (52),2785.0
blitz,2020-12,Abdusattorov (17),2662.0
blitz,2020-12,Firouzja (18),2770.0
blitz,2020-12,Carlsen (31),2886.0
blitz,2020-12,Duda (23),2799.0
blitz,2020-12,Nakamura (34),2900.0
blitz,2020-12,Goryachkina (23),2441.0
blitz,2020-12,Anand (52),2785.0
